District,Year,Month,Avg_Temp,Avg_Feelslike,Avg_Dew,Avg_Humidity,Avg_Precipitation,Avg_Precipitation_Probability,Avg_Precipitation_Coverage,Avg_Snowfall,Avg_Snow_Depth,Avg_Wind_Gust,Avg_Wind_Speed,Avg_Wind_Direction,Avg_Pressure,Avg_Cloud_Cover,Avg_Visibility,Avg_Solar_Radiation,Avg_Solar_Energy,Avg_UV_Index,Cases
faridkot,2018,10,24.81,25.02,16.91,64.59,0.13,25.81,1.61,0.0,0.0,13.95,6.29,138.15,1012.29,10.5,,208.63,18.02,7.58,1
faridkot,2018,11,19.41,19.37,12.02,65.8,0.24,16.67,1.39,0.0,0.0,15.46,7.03,175.98,1015.34,21.31,,167.26,14.45,6.37,0
faridkot,2018,12,12.99,12.55,8.25,75.81,0.66,12.9,5.51,0.0,0.0,12.71,5.89,224.32,1018.13,14.3,,150.54,13.02,5.87,0
faridkot,2019,1,11.75,11.28,7.58,77.7,1.83,32.26,11.56,0.0,0.0,13.74,6.35,218.74,1019.42,40.81,,146.96,12.68,5.71,4
faridkot,2019,2,14.19,14.05,10.32,79.35,1.95,50.0,17.86,0.0,0.0,15.29,6.95,189.9,1016.4,49.3,,172.64,14.9,6.64,3
faridkot,2019,3,19.57,19.47,11.82,65.01,0.55,25.81,5.91,0.0,0.0,16.53,7.5,226.96,1013.86,36.68,,226.25,19.55,8.1,4
faridkot,2019,4,27.97,27.85,15.41,50.79,1.42,50.0,8.47,0.0,0.0,18.35,9.31,183.8,1007.93,41.62,,276.02,23.8,9.07,4
faridkot,2019,5,31.67,31.4,14.55,39.65,0.76,38.71,5.51,0.0,0.0,19.22,8.29,230.95,1004.28,31.23,,298.06,25.77,9.45,3
faridkot,2019,6,34.65,36.83,18.92,43.61,0.81,56.67,7.36,0.0,0.0,19.85,8.84,204.6,999.19,17.78,,295.33,25.55,9.23,6
faridkot,2019,7,31.48,38.5,25.41,72.11,5.15,87.1,27.96,0.0,0.0,17.0,7.7,123.95,997.61,50.44,,226.51,19.58,7.42,8
faridkot,2019,8,30.82,38.69,26.2,77.43,3.44,90.32,27.02,0.0,0.0,15.54,6.85,127.05,1000.33,59.11,,221.36,19.11,7.71,5
faridkot,2019,9,30.58,36.8,24.98,73.38,1.55,70.0,10.28,0.0,0.0,14.79,7.07,104.85,1004.91,23.57,,212.79,18.35,7.43,1
faridkot,2019,10,25.61,25.89,17.9,65.07,0.25,48.39,3.09,0.0,0.0,15.12,6.5,178.55,1012.16,18.84,,196.8,16.97,7.13,1
faridkot,2019,11,19.26,19.26,13.99,73.8,1.1,33.33,7.92,0.0,0.0,14.6,6.66,258.2,1015.51,40.53,,144.47,12.46,5.73,1
faridkot,2019,12,11.3,10.97,8.2,83.23,0.73,16.13,3.76,0.0,0.0,13.19,5.65,222.48,1019.04,42.0,,132.51,11.43,5.16,0
faridkot,2020,1,11.15,10.71,7.91,81.95,1.3,29.03,10.62,0.0,0.0,13.67,6.64,229.05,1018.09,45.53,,135.66,11.7,5.61,0
faridkot,2020,2,15.75,15.54,10.04,71.62,1.81,24.14,4.74,0.0,0.0,16.62,7.84,225.62,1017.05,22.92,2.5,196.73,17.0,7.21,0
faridkot,2020,3,19.22,19.24,14.54,76.42,3.47,51.61,17.34,0.0,0.0,17.67,8.01,178.12,1013.17,44.91,,213.14,18.42,7.58,0
faridkot,2020,4,26.43,26.32,15.51,55.23,0.69,53.33,6.94,0.0,0.0,18.85,8.72,213.98,1009.87,36.82,,274.02,23.66,8.9,0
faridkot,2020,5,31.25,31.52,16.53,45.65,2.07,58.06,11.29,0.0,0.0,21.14,9.89,171.14,1004.29,29.99,,288.12,24.93,9.23,0
faridkot,2020,6,32.71,37.04,22.32,56.61,0.5,53.33,5.56,0.0,0.0,16.72,7.75,140.93,999.98,16.89,,283.15,24.5,8.8,1
faridkot,2020,7,31.99,39.32,25.46,69.97,2.82,74.19,20.16,0.0,0.0,17.3,8.02,135.4,999.26,29.65,,248.0,21.41,7.94,1
faridkot,2020,8,31.15,39.33,26.37,76.85,4.42,93.55,33.06,0.0,0.0,17.27,7.9,122.08,999.01,48.54,,206.22,17.83,7.26,0
faridkot,2020,9,31.18,35.66,23.24,65.15,2.04,36.67,10.56,0.0,0.0,14.99,6.43,212.75,1003.43,18.43,,222.21,19.18,7.73,1
faridkot,2020,10,25.67,25.49,14.3,53.11,0.0,0.0,0.0,0.0,0.0,14.42,6.73,267.58,1008.71,0.99,,216.65,18.74,7.65,0
faridkot,2020,11,17.76,17.65,10.33,65.52,0.46,13.33,3.47,0.0,0.0,14.07,6.63,227.32,1016.86,17.52,,165.38,14.28,6.3,0
faridkot,2020,12,12.88,12.48,8.53,77.32,0.34,9.68,1.48,0.0,0.0,14.33,6.73,286.27,1017.33,15.66,,150.36,12.98,5.87,0
fatehgarhsahib,2017,1,13.34,13.21,9.55,79.93,3.94,45.16,5.11,0.0,0.0,16.63,9.32,259.84,1017.98,44.62,1.81,136.82,11.84,5.58,0
fatehgarhsahib,2017,2,17.18,17.16,11.42,72.32,0.37,25.0,2.98,0.0,0.0,19.12,11.6,277.81,1015.82,38.26,2.39,194.96,16.86,7.04,0
fatehgarhsahib,2017,3,21.25,21.1,11.12,57.01,0.93,22.58,3.36,0.0,0.0,23.04,13.37,297.63,1011.32,35.27,3.12,245.68,21.25,8.55,0
fatehgarhsahib,2017,4,29.35,28.7,10.91,35.69,0.62,40.0,3.19,0.0,0.0,25.33,14.49,218.03,1005.85,21.08,3.04,289.01,24.95,9.43,0
fatehgarhsahib,2017,5,32.27,32.36,14.93,38.14,0.66,58.06,4.57,0.0,0.0,24.73,12.1,207.56,1003.43,32.45,2.58,289.79,25.05,9.13,0
fatehgarhsahib,2017,6,31.27,33.88,20.8,59.11,5.28,66.67,8.47,0.0,0.0,21.18,12.09,237.14,1000.1,37.43,2.9,265.71,22.93,8.5,1
fatehgarhsahib,2017,7,30.34,36.89,25.33,75.49,5.58,100.0,13.58,0.0,0.0,19.17,9.95,166.91,999.95,67.65,2.85,217.73,18.83,7.35,1
fatehgarhsahib,2017,8,29.26,35.38,25.79,82.21,13.88,100.0,11.42,0.0,0.0,17.33,8.43,190.25,1001.4,62.26,2.65,201.25,17.31,7.26,1
fatehgarhsahib,2017,9,28.09,30.89,23.43,77.47,4.7,53.33,6.11,0.0,0.0,15.95,9.63,283.51,1005.8,34.25,2.89,214.94,18.6,7.33,1
fatehgarhsahib,2017,10,25.74,26.13,16.92,61.2,0.0,0.0,0.0,0.0,0.0,14.62,7.68,220.16,1009.33,2.98,2.44,212.54,18.36,7.61,1
fatehgarhsahib,2017,11,18.25,18.24,12.44,71.72,0.03,20.0,0.97,0.0,0.0,14.5,6.57,255.71,1014.86,17.03,1.31,166.18,14.38,6.33,0
fatehgarhsahib,2017,12,14.57,14.48,9.78,75.93,0.66,9.68,0.81,0.0,0.0,15.32,7.32,312.91,1017.55,32.34,1.35,143.58,12.35,5.68,0
fatehgarhsahib,2018,1,12.8,12.53,7.92,75.59,0.32,9.68,0.81,0.0,0.0,17.24,8.34,294.96,1015.29,21.18,1.27,157.69,13.45,6.13,1
fatehgarhsahib,2018,2,17.29,17.2,9.25,63.56,1.14,17.86,1.64,0.0,0.0,19.69,9.46,295.29,1015.16,36.07,1.98,197.36,17.05,7.25,0
fatehgarhsahib,2018,3,23.08,22.77,12.26,54.62,0.08,19.35,1.21,0.0,0.0,22.57,10.26,288.18,1010.59,21.59,2.3,245.08,21.18,8.45,0
fatehgarhsahib,2018,4,28.08,27.79,14.05,46.05,1.32,56.67,4.86,0.0,0.0,24.56,10.4,226.14,1006.92,27.59,2.27,274.49,23.68,9.23,0
fatehgarhsahib,2018,5,31.84,31.7,14.38,38.69,0.89,41.94,2.82,0.0,0.0,25.22,11.21,231.72,1003.09,25.73,2.17,300.67,25.99,9.48,0
fatehgarhsahib,2018,6,32.01,35.77,22.22,58.71,5.88,53.33,5.97,0.0,0.0,21.9,9.5,201.57,997.96,34.8,2.1,264.28,22.82,8.3,1
fatehgarhsahib,2018,7,29.86,36.08,25.51,78.46,8.33,87.1,13.17,0.0,0.0,17.88,8.0,193.03,997.63,64.04,2.22,206.56,17.82,7.39,2
fatehgarhsahib,2018,8,29.16,35.26,25.89,83.18,7.25,100.0,13.71,0.0,0.0,17.04,6.72,173.32,999.54,75.01,2.16,188.6,16.24,6.9,0
fatehgarhsahib,2018,9,27.23,29.91,23.78,82.55,10.36,70.0,9.31,0.0,0.0,16.6,7.35,212.44,1005.93,51.36,2.23,191.37,16.56,6.83,1
fatehgarhsahib,2018,10,23.35,23.56,16.41,68.35,0.46,16.13,1.08,0.0,0.0,13.85,7.12,243.51,1012.63,11.33,2.49,212.75,18.4,7.65,0
fatehgarhsahib,2018,11,18.67,18.65,11.89,68.06,0.3,23.33,1.94,0.0,0.0,16.41,9.04,241.39,1015.67,28.32,2.49,165.71,14.33,6.33,0
fatehgarhsahib,2018,12,12.94,12.73,8.07,75.63,0.68,12.9,1.48,0.0,0.0,15.13,7.45,267.88,1018.12,18.46,1.88,152.55,13.16,5.94,0
fatehgarhsahib,2019,1,12.41,12.16,8.09,77.15,0.86,45.16,5.78,0.0,0.0,16.69,7.7,243.97,1019.04,43.5,1.55,143.12,12.36,5.68,1
fatehgarhsahib,2019,2,14.97,14.92,11.34,81.05,1.94,57.14,7.29,0.0,0.0,18.82,10.22,218.92,1016.29,60.54,2.06,169.27,14.59,6.32,0
fatehgarhsahib,2019,3,19.22,19.18,12.49,68.67,0.74,41.94,4.03,0.0,0.0,18.11,9.65,303.77,1013.6,38.84,2.58,228.56,19.76,7.97,0
fatehgarhsahib,2019,4,27.46,27.27,14.69,50.27,1.23,33.33,2.64,0.0,0.0,21.73,11.59,246.39,1007.88,37.76,2.69,276.8,23.89,9.1,0
fatehgarhsahib,2019,5,30.98,30.16,11.77,35.19,0.74,32.26,2.69,0.0,0.0,22.49,13.36,286.22,1004.56,32.73,3.21,300.7,26.03,9.55,0
fatehgarhsahib,2019,6,33.17,34.64,17.88,43.85,1.43,46.67,3.06,0.0,0.0,22.49,14.26,242.13,1000.28,30.19,3.22,298.8,25.8,9.1,1
fatehgarhsahib,2019,7,29.51,36.6,26.34,84.92,10.97,96.77,11.16,0.0,0.0,19.57,10.26,143.25,999.3,63.54,2.9,205.86,17.79,6.97,3
fatehgarhsahib,2019,8,29.27,37.05,26.9,87.89,9.49,90.32,13.31,0.0,0.0,15.86,9.03,163.26,1001.61,67.25,3.01,194.82,16.77,7.16,3
fatehgarhsahib,2019,9,28.99,34.51,25.24,81.19,5.95,90.0,11.25,0.0,0.0,16.18,8.59,147.66,1006.35,48.36,2.76,193.66,16.72,7.1,2
fatehgarhsahib,2019,10,24.74,25.35,19.25,73.95,0.14,16.13,0.67,0.0,0.0,15.72,8.36,236.77,1012.86,20.49,2.8,199.43,17.22,7.1,1
fatehgarhsahib,2019,11,19.33,19.34,14.19,74.56,1.75,36.67,4.44,0.0,0.0,17.03,7.79,295.12,1015.33,42.27,1.78,148.58,12.83,5.97,1
fatehgarhsahib,2019,12,11.81,11.61,9.22,85.43,0.89,12.9,2.02,0.0,0.0,14.97,6.92,275.58,1018.99,48.31,1.09,131.66,11.36,5.32,0
fatehgarhsahib,2020,1,12.0,11.77,9.05,83.51,1.92,45.16,6.05,0.0,0.0,16.54,7.96,240.66,1017.89,56.75,1.31,129.65,11.21,5.32,0
fatehgarhsahib,2020,2,15.67,15.56,10.84,75.11,0.24,31.03,2.3,0.0,0.0,19.18,8.99,278.59,1017.03,30.01,1.68,194.94,16.82,7.07,0
fatehgarhsahib,2020,3,19.45,19.45,13.76,71.69,2.78,54.84,5.91,0.0,0.0,21.31,9.82,231.05,1013.16,47.76,2.21,216.48,18.69,7.68,0
fatehgarhsahib,2020,4,25.65,25.56,15.25,55.91,1.97,50.0,5.0,0.0,0.0,21.04,9.71,242.25,1009.63,41.81,2.54,270.83,23.39,8.87,0
fatehgarhsahib,2020,5,29.76,29.95,16.4,48.56,3.61,51.61,4.03,0.0,0.0,24.26,10.99,237.34,1004.41,35.15,2.58,290.75,25.09,9.23,0
fatehgarhsahib,2020,6,31.3,35.69,22.77,62.48,2.98,60.0,4.31,0.0,0.0,20.55,9.65,204.16,1000.54,29.54,2.47,287.21,24.82,8.67,0
fatehgarhsahib,2020,7,30.26,37.79,26.16,79.99,10.21,93.55,13.31,0.0,0.0,18.19,10.11,194.83,1000.64,56.7,2.72,225.92,19.49,7.45,1
fatehgarhsahib,2020,8,29.85,37.99,26.44,83.57,10.79,100.0,9.95,0.0,0.0,17.58,10.3,148.65,1000.64,70.15,2.97,189.48,16.34,6.87,0
fatehgarhsahib,2020,9,29.97,36.3,25.25,78.05,0.24,46.67,3.61,0.0,0.0,17.45,9.89,261.32,1004.52,35.23,2.99,227.74,19.67,7.83,1
fatehgarhsahib,2020,10,25.27,25.32,14.97,56.71,0.0,0.0,0.0,0.0,0.0,15.18,8.94,313.75,1009.2,2.83,2.73,217.33,18.77,7.68,0
fatehgarhsahib,2020,11,17.74,17.69,10.94,67.65,0.54,20.0,1.25,0.0,0.0,15.2,7.12,265.04,1016.86,22.73,1.88,164.35,14.19,6.33,0
fatehgarhsahib,2020,12,13.16,12.85,9.37,79.89,0.45,9.68,0.81,0.0,0.0,15.5,7.28,279.76,1017.39,32.42,1.38,149.85,12.94,5.9,0
fazilka,2017,1,13.04,12.86,8.87,78.06,0.72,32.26,6.86,0.0,0.0,13.61,6.38,186.93,1018.34,44.81,1.08,133.45,11.51,5.45,0
fazilka,2017,2,17.52,17.42,9.15,62.48,0.31,17.86,2.38,0.0,0.0,15.34,7.52,243.59,1016.16,28.72,2.11,202.09,17.46,7.36,0
fazilka,2017,3,22.27,22.2,11.52,54.66,0.35,29.03,2.96,0.0,0.0,16.62,7.33,191.74,1011.55,26.05,2.45,241.61,20.87,8.42,0
fazilka,2017,4,30.63,30.08,12.07,36.2,0.29,30.0,3.19,0.0,0.0,20.66,9.7,174.19,1005.15,15.8,2.27,290.76,25.1,9.47,1
fazilka,2017,5,34.05,34.55,16.03,36.77,0.53,45.16,4.44,0.0,0.0,19.1,8.66,197.32,1002.58,27.47,2.12,298.87,25.84,9.55,0
fazilka,2017,6,33.08,36.91,21.91,55.62,1.7,60.0,12.08,0.0,0.0,17.98,8.85,157.22,998.86,27.42,2.09,274.44,23.71,8.63,1
fazilka,2017,7,33.22,40.42,24.84,63.41,2.44,90.32,19.09,0.0,0.0,18.48,8.35,131.96,998.19,45.7,2.22,234.17,20.23,7.94,1
fazilka,2017,8,33.31,39.34,23.96,60.26,2.67,83.87,14.92,0.0,0.0,18.42,8.75,160.68,999.83,43.9,2.47,221.65,19.15,7.58,1
fazilka,2017,9,30.52,33.82,22.28,64.35,1.45,50.0,9.17,0.0,0.0,13.6,5.7,202.31,1004.83,14.64,2.47,229.77,19.83,7.8,1
fazilka,2017,10,27.56,27.76,16.72,55.18,0.01,6.45,0.27,0.0,0.0,12.98,5.93,159.21,1008.67,1.34,1.97,213.91,18.45,7.58,2
fazilka,2017,11,18.25,18.22,12.46,72.42,0.12,3.33,0.83,0.0,0.0,12.25,5.83,204.63,1015.06,13.72,0.87,165.16,14.28,6.2,1
fazilka,2017,12,14.57,14.4,7.26,65.65,0.33,9.68,3.23,0.0,0.0,13.01,6.45,263.79,1018.17,22.49,1.22,150.36,12.99,5.9,1
fazilka,2018,1,13.07,12.81,7.56,72.47,0.23,6.45,1.21,0.0,0.0,12.45,6.48,216.12,1015.64,15.13,0.92,160.61,13.67,6.16,1
fazilka,2018,2,17.18,17.08,9.76,65.03,0.35,14.29,3.87,0.0,0.0,14.76,7.4,192.68,1015.66,31.97,1.33,197.75,17.07,7.25,0
fazilka,2018,3,23.46,23.22,13.59,58.25,0.32,22.58,4.44,0.0,0.0,15.63,7.33,201.14,1011.04,17.58,1.94,246.66,21.34,8.45,0
fazilka,2018,4,29.73,29.38,13.82,42.11,0.54,40.0,5.7,0.0,0.0,19.05,8.79,146.44,1006.67,25.91,1.77,282.49,24.39,9.27,0
fazilka,2018,5,33.78,33.53,14.0,33.35,0.39,45.16,5.78,0.0,0.0,19.42,9.4,146.52,1002.7,19.64,1.65,309.91,26.8,9.55,0
fazilka,2018,6,33.83,37.97,22.19,53.98,3.2,40.0,12.5,0.0,0.0,18.8,9.69,148.5,997.1,26.92,1.66,272.31,23.53,8.37,1
fazilka,2018,7,32.16,39.98,25.66,70.1,5.09,77.42,29.7,0.0,0.0,15.67,7.48,170.38,996.64,39.61,2.45,245.36,21.2,7.97,3
fazilka,2018,8,32.46,39.2,24.65,64.73,1.48,61.29,12.23,0.0,0.0,16.46,7.97,174.87,998.4,51.03,2.48,236.23,20.38,8.1,2
fazilka,2018,9,30.56,33.74,22.0,62.62,0.62,50.0,7.5,0.0,0.0,16.51,7.31,160.63,1005.16,27.05,2.44,220.67,19.07,7.73,1
fazilka,2018,10,26.01,26.0,15.72,56.46,0.15,32.26,2.42,0.0,0.0,14.95,6.26,114.87,1012.07,8.17,1.85,210.47,18.19,7.65,1
fazilka,2018,11,20.12,20.03,11.61,61.47,0.06,10.0,0.56,0.0,0.0,15.25,6.99,185.64,1015.38,18.56,1.29,169.89,14.67,6.4,0
fazilka,2018,12,13.76,13.51,7.81,70.7,0.3,9.68,3.9,0.0,0.0,12.3,6.04,194.74,1018.25,10.21,1.16,152.56,13.18,5.94,1
fazilka,2019,1,12.44,12.21,7.24,73.38,0.85,29.03,7.39,0.0,0.0,13.93,6.62,169.04,1019.56,37.79,1.01,148.93,12.88,5.84,1
fazilka,2019,2,14.62,14.53,9.34,73.38,1.74,50.0,14.88,0.0,0.0,15.99,7.51,221.79,1016.5,44.31,1.34,176.99,15.3,6.75,0
fazilka,2019,3,20.34,20.19,11.13,59.75,0.74,32.26,7.12,0.0,0.0,17.24,8.14,239.75,1013.86,34.49,2.06,227.95,19.67,8.0,0
fazilka,2019,4,28.82,28.59,14.93,47.53,0.78,50.0,7.5,0.0,0.0,19.72,9.13,141.7,1007.72,35.08,2.34,278.75,24.06,9.23,0
fazilka,2019,5,32.06,32.06,15.29,40.81,1.01,45.16,6.05,0.0,0.0,18.19,8.14,179.57,1004.15,28.54,2.39,300.28,25.94,9.48,0
fazilka,2019,6,34.94,37.62,19.55,44.6,0.62,50.0,5.56,0.0,0.0,17.96,8.97,190.78,998.92,17.7,2.2,296.13,25.53,9.2,1
fazilka,2019,7,32.86,39.89,24.91,65.13,3.46,80.65,22.18,0.0,0.0,17.57,8.47,135.75,996.99,41.83,1.86,242.52,20.96,8.13,11
fazilka,2019,8,32.19,39.76,25.42,69.15,2.57,87.1,19.76,0.0,0.0,15.77,7.13,132.98,999.88,50.58,2.46,228.82,19.79,7.77,6
fazilka,2019,9,32.11,38.03,24.12,64.77,1.05,60.0,8.33,0.0,0.0,15.84,7.9,112.91,1004.41,21.06,2.52,212.61,18.37,7.37,4
fazilka,2019,10,26.22,26.47,17.4,61.03,0.29,35.48,2.82,0.0,0.0,15.32,6.77,173.23,1012.08,15.14,2.15,198.27,17.11,7.19,3
fazilka,2019,11,19.44,19.43,13.78,72.26,0.56,33.33,4.17,0.0,0.0,14.06,6.67,227.04,1015.67,35.03,1.39,146.52,12.66,5.8,2
fazilka,2019,12,11.42,11.15,7.63,80.37,1.35,12.9,3.63,0.0,0.0,12.25,5.87,198.64,1019.28,37.27,0.9,134.82,11.65,5.35,0
fazilka,2020,1,11.45,11.18,7.91,80.57,1.25,35.48,9.01,0.0,0.0,13.65,6.73,214.94,1018.35,45.54,1.25,134.85,11.68,5.48,1
fazilka,2020,2,16.43,16.35,9.78,67.89,0.33,27.59,3.3,0.0,0.0,15.63,7.96,210.29,1017.11,22.21,1.83,201.43,17.37,7.41,1
fazilka,2020,3,19.63,19.64,14.33,73.88,3.82,64.52,17.61,0.0,0.0,17.46,8.1,139.07,1013.05,44.26,2.03,207.92,17.95,7.65,1
fazilka,2020,4,26.95,26.9,15.64,53.64,0.5,50.0,6.53,0.0,0.0,17.96,8.49,193.36,1009.69,38.49,2.36,276.18,23.81,8.83,1
fazilka,2020,5,31.84,32.27,16.78,44.74,1.26,54.84,8.74,0.0,0.0,20.6,9.96,136.08,1003.74,28.35,2.26,293.95,25.39,9.29,0
fazilka,2020,6,33.68,38.27,22.24,53.69,0.86,53.33,5.14,0.0,0.0,16.02,8.58,127.22,999.39,19.13,2.33,285.39,24.68,8.73,1
fazilka,2020,7,33.08,40.65,25.16,64.93,1.71,70.97,12.37,0.0,0.0,18.0,8.53,126.89,998.71,29.88,2.27,257.35,22.26,8.32,1
fazilka,2020,8,32.05,40.31,26.06,72.02,3.32,77.42,23.79,0.0,0.0,18.12,8.34,131.2,998.46,47.05,2.3,209.66,18.08,7.39,1
fazilka,2020,9,31.37,36.07,23.39,65.08,2.38,30.0,10.0,0.0,0.0,13.43,6.01,190.42,1003.24,22.97,2.4,216.98,18.74,7.57,0
fazilka,2020,10,26.02,26.08,15.33,55.25,0.0,0.0,0.0,0.0,0.0,12.45,6.26,214.54,1008.73,1.12,2.27,217.21,18.75,7.68,1
fazilka,2020,11,18.04,17.97,10.98,66.5,0.35,10.0,2.5,0.0,0.0,12.34,6.34,177.79,1016.95,15.78,1.61,167.7,14.48,6.3,0
fazilka,2020,12,13.16,12.92,8.61,76.34,0.41,12.9,1.75,0.0,0.0,12.91,6.4,274.25,1017.53,14.16,1.29,151.25,13.06,5.9,0
ferozepur,2017,1,12.96,12.74,9.64,82.2,2.17,35.48,2.29,0.0,0.0,14.78,6.67,226.08,1017.98,43.75,1.44,137.64,11.87,5.65,0
ferozepur,2017,2,16.68,16.63,11.1,72.98,0.38,14.29,2.23,0.0,0.0,16.17,7.74,277.38,1015.79,33.3,1.94,196.6,16.98,7.21,1
ferozepur,2017,3,21.0,20.9,12.06,61.1,1.28,22.58,3.09,0.0,0.0,18.51,8.24,276.47,1011.17,26.65,2.28,245.47,21.18,8.55,0
ferozepur,2017,4,29.42,29.03,12.34,38.81,1.07,26.67,1.94,0.0,0.0,22.26,10.54,207.45,1005.15,16.34,2.19,292.08,25.16,9.57,2
ferozepur,2017,5,32.88,33.36,16.14,39.6,0.61,67.74,5.78,0.0,0.0,21.82,9.76,173.77,1002.76,28.73,1.9,294.07,25.43,9.35,0
ferozepur,2017,6,31.94,34.84,21.24,57.69,4.5,63.33,7.5,0.0,0.0,19.2,9.38,212.43,999.31,31.13,2.09,267.17,23.06,8.37,2
ferozepur,2017,7,31.07,38.76,25.99,75.34,3.54,93.55,12.37,0.0,0.0,18.48,8.37,136.36,998.99,57.69,2.25,233.96,20.21,7.97,3
ferozepur,2017,8,30.29,37.5,26.06,79.09,13.69,90.32,11.02,0.0,0.0,17.39,7.73,153.38,1000.59,54.95,2.19,214.03,18.43,7.42,4
ferozepur,2017,9,29.45,32.52,23.02,71.39,4.89,40.0,4.58,0.0,0.0,15.86,6.84,240.79,1004.95,24.68,2.15,219.58,18.96,7.57,3
ferozepur,2017,10,26.76,27.04,17.19,59.6,0.0,3.23,0.13,0.0,0.0,14.89,6.47,172.9,1008.77,1.58,1.73,213.27,18.4,7.55,3
ferozepur,2017,11,18.11,18.1,12.83,74.4,0.12,6.67,1.25,0.0,0.0,13.13,6.07,227.98,1014.78,17.04,0.91,164.96,14.23,6.33,1
ferozepur,2017,12,14.23,14.05,9.05,74.43,0.58,6.45,0.4,0.0,0.0,14.21,6.95,268.82,1017.61,26.73,1.02,146.12,12.65,5.74,0
ferozepur,2018,1,12.54,12.23,7.85,77.09,0.58,3.23,0.4,0.0,0.0,15.09,7.21,261.86,1015.35,19.82,0.93,157.23,13.38,6.06,1
ferozepur,2018,2,16.72,16.64,9.98,68.54,0.88,14.29,1.64,0.0,0.0,16.99,7.74,253.22,1015.21,33.77,1.59,196.74,17.0,7.25,1
ferozepur,2018,3,22.95,22.78,13.75,60.38,0.07,22.58,1.48,0.0,0.0,19.06,8.75,266.84,1010.61,18.73,2.25,246.97,21.33,8.45,1
ferozepur,2018,4,28.64,28.49,14.45,46.58,0.51,50.0,4.17,0.0,0.0,21.95,9.45,191.85,1006.7,25.04,2.24,282.26,24.36,9.27,1
ferozepur,2018,5,32.57,32.68,14.91,38.54,0.7,45.16,3.76,0.0,0.0,22.75,10.32,214.46,1002.82,23.05,2.12,304.74,26.32,9.61,0
